buildingnumber,n_samples,residual_std,residual_cv,residual_uncertainty,qrf_mean_interval,qrf_uncertainty,ngb_mean_std,ngb_uncertainty,rank_std,n_models,model_disagreement,combined_uncertainty,confidence_tier,buildingname,grossarea,utility
363,5164,1.755627357776547e-05,0.05771208350600852,0.04876325524337699,4.1631328552609085e-05,0.008214552944233877,0.0002745120530013958,6.0287016134414064e-05,87.08329346091591,5,0.6820596457380763,0.22130955158291465,Low,Comprehensive Cancer Center (0363),74390,ELECTRICITY
112,5164,2.157105795480297e-05,0.05735975104176069,0.05343061870354611,6.098538412468356e-05,0.010965855894873103,0.00028070937285132753,4.140782829359093e-05,86.2670273047588,5,0.6755608925594984,0.2214451285268757,Low,Biomedical Research Tower (0112),412630,ELECTRICITY
387,5164,1.2752729567911352e-06,0.16539700477357094,0.02377629371316191,1.5277572831391012e-06,0.014876092361998685,0.0002709335579463371,0.004204738336540667,90.57207075031464,5,0.7098357605846981,0.22443335013033883,Low,Parking Garage - Twelfth Ave (0387),234895,ELECTRICITY
4,5164,9.55637132520783e-07,0.11755970675239905,0.02266724954967957,1.4274977389071805e-06,0.012426631924073733,0.0002709335579463371,0.0039857072570975306,91.10598224046542,5,0.7140865297333688,0.22473064785449762,Low,"Eighteenth Ave, 209 W (0004)",25034,ELECTRICITY
12,5164,1.4335337076516875e-05,0.08770621793710016,0.04643788465520969,4.140180623254902e-05,0.020871459727641345,0.00026943942244589555,0.0001506036356876911,87.80091115700337,5,0.6877730031378342,0.2255037218151767,Low,Ornamental Plant Germplasm Center (0012),18280,ELECTRICITY
1006,5164,2.0397064502155226e-05,0.12350909766004663,0.05587349952406105,5.637537875433122e-05,0.030442886123914915,0.0002694556580860716,0.0001485625030533112,86.56038354813361,5,0.6778964663238979,0.22776399566082445,Low,Covelli Center (1006),124950,ELECTRICITY
182,5164,1.1237207394817854e-05,0.12946721854118629,0.04069601053313282,4.806028015541642e-05,0.053523033079636684,0.00026943942244589555,0.0003268352635929852,86.31743740403789,5,0.6759622356636457,0.2284272574184817,Low,Haverfield House (0182),30311,ELECTRICITY
878,5164,1.4880536442450236e-05,0.0705152422069008,0.04463329938255178,3.584157082009093e-05,0.011800350497421777,0.0002694634129366942,0.00010562509984980412,90.45606668433024,5,0.7089121870825291,0.22902957732885723,Low,Institute for Behavioral Medicine Research (0878),79960,ELECTRICITY
302,5164,9.463672283160718e-06,0.08334856994508993,0.03714718437271712,5.3072380099766484e-05,0.04414349043831487,0.00026943942244589555,0.0002383108103762756,88.21111041133085,5,0.691038829716338,0.22952742345785174,Low,Prior Hall (0302),147486,ELECTRICITY
53,5164,4.5727699368468405e-06,0.026586438354257055,0.02772192766556804,2.2570272362650895e-05,0.007602872872018636,0.00026943942244589555,0.00014068471819648855,93.32470198184402,5,0.7317510033402869,0.22976370022749062,Low,McPherson Chemical Laboratory (0053),117661,ELECTRICITY
86,5164,1.8635084247754797e-06,0.049918781386711346,0.023556381373616774,4.09703920289237e-05,0.11262576394343117,0.00026943942244589555,0.0008247688040298898,82.8854631404084,5,0.6486383615983992,0.2299385791980671,Low,French Field House (0086),91588,ELECTRICITY
70,5164,4.726078695236854e-06,0.0176106132619837,0.028172463959677256,2.3333876629805627e-05,0.002790436457180748,0.00026943942244589555,7.258717066764598e-05,94.00691463929661,5,0.7371824813485859,0.2303149807823743,Low,Physics Research Building (0070),238732,ELECTRICITY
144,5164,1.6294036418936443e-05,0.1274608665704844,0.043190144797301655,2.4668062796423956e-05,0.014313521351818298,0.00026970561234915003,0.0002064463799041777,91.23705387615276,5,0.7151300646179396,0.2311054101195126,Low,Psychology Building (0144),132733,ELECTRICITY
156,5164,1.0882502188012822e-05,0.07731350641135591,0.040522218976856816,3.842942053901682e-05,0.023014114566222474,0.00026943942244589555,0.00018277031958982627,90.81684865706363,5,0.7117845749359138,0.23147298236332534,Low,Animal Science Building (0156),55996,ELECTRICITY
47,5164,1.4632346770324278e-05,0.08527459807298292,0.04699072139585528,4.093932952559859e-05,0.019271881316159107,0.00026943942244589555,0.00014113276633731715,90.59966887356708,5,0.7100554847394444,0.2319530020845803,Low,Mershon Center (0047),36976,ELECTRICITY
97,5164,1.3056729487446084e-06,0.060542296679792364,0.022701330516900105,8.06678470897581e-06,0.03399479344371385,0.0002694527361293157,0.0014635147101794877,92.4959458571023,5,0.7251528105090573,0.23307446787524266,Low,Bradley Hall (0097),70349,ELECTRICITY
78,5164,5.587920519699647e-06,0.12981983032332697,0.031161066500423953,5.3696030425469465e-05,0.12892724072669015,0.00026943942244589555,0.0007088067247286685,82.44210089511304,5,0.6451085058287571,0.2352190028891362,Low,Maintenance Building (0078),51202,ELECTRICITY
231,5164,5.419371577961563e-05,0.48487065847221616,0.09155288272799236,0.00019288148090620895,0.18090561042278577,0.0002705496847704946,0.000244072401137641,69.80472763359228,5,0.5444952817808203,0.2360774628185109,Low,Zoology Research Laboratory (0231),800,ELECTRICITY
149,5164,1.9898945115349587e-05,0.1641237909982833,0.05262992585093969,5.005727097030034e-05,0.03821405643421753,0.00026943942244589555,0.00022006673106155013,90.39469010954129,5,0.7084235337094947,0.23790256198634396,Low,Hopkins Hall (0149),110154,ELECTRICITY
959,5164,2.294049912340557e-05,0.12210854773038779,0.05490018229619145,5.964896324458533e-05,0.027849062388294935,0.00026943942244589555,0.000124662106226713,91.5215821541564,5,0.7173953539933766,0.23866962579987822,Low,Kuhn Honors and Scholars House (0959),9988,ELECTRICITY
390,5164,3.6673670302208385e-05,0.24237265541284136,0.09974984890148357,5.974196436953391e-05,0.03625365211377536,0.00026943942244589555,0.00016660921700858438,85.35045401168057,5,0.6682635379443878,0.23949242046475655,Low,Water Treatment (0390),19518,ELECTRICITY
892,5164,6.648059627348915e-07,0.17133836181783654,0.022245275039135426,1.0702856779818744e-06,0.02332104211129441,0.0002709335579463371,0.008403856701563305,96.07705241107266,5,0.7536640104710972,0.23986362468612793,Low,Parking Garage - W Lane Ave (0892),101308,ELECTRICITY
189,5164,8.539507750053918e-06,0.0674739638809778,0.035819716127736115,4.200238288102764e-05,0.02941150826567016,0.00026943942244589555,0.0002087658401124656,94.68526812551147,5,0.7425832343278502,0.24090507707911035,Low,Drackett Tower (0189),141903,ELECTRICITY
376,3372,0.00033772997011634765,0.12687359135329215,0.6423957300240504,0.0009770003886361445,0.03307780154796109,0.0013263195250780525,1.1131496912305317e-05,18.528356645962965,5,0.13625530217586246,0.24186642977150097,Low,"Chilled Water Plant, East Regional (0376)",34246,ELECTRICITY
1106,5164,2.708020010739123e-05,0.11506586120019618,0.06886263323003976,7.503154504606013e-05,0.02799178111599194,0.00027115571862161754,9.052242839811554e-05,91.25623266385699,5,0.7152827577151776,0.24225514092682293,Low,Curl Hall (1106),27916,ELECTRICITY
222,5164,1.6862173968453828e-05,0.12404776628867904,0.04997490343811882,5.24481433694389e-05,0.03527650813264228,0.00026944402581013775,0.0001909997970123973,92.92900515985308,5,0.7286006387683029,0.242420439664639,Low,Heffner Wetland Research and Education (0222),9167,ELECTRICITY
59,5164,2.0756018466655518e-05,0.1187278630512043,0.054310229322300896,3.940630189514244e-05,0.01783977041538946,0.00026948642975790514,0.00013765417833617584,94.38590996541804,5,0.7401998759345544,0.24283362230765443,Low,Fry Hall (0059),58051,ELECTRICITY
355,5164,7.4483511793311405e-06,0.21651931175531117,0.031655167207105504,3.075130610241084e-05,0.09049967438259644,0.00026943942244589555,0.0008991968477281086,90.34212749321327,5,0.7080050532085461,0.24465786424750385,Low,Weigel Hall (0355),58264,ELECTRICITY
931,5164,3.029068979427621e-06,0.14555260621883487,0.026411822215020114,7.371390271547089e-06,0.0318387929542813,0.0002694411206198012,0.001518352682440021,97.40225870070982,5,0.7642147218072086,0.245375414347605,Low,"Kinnear Rd, 960 (0931)",42405,ELECTRICITY
7,5164,4.100519933005791e-06,0.022282227927219084,0.026838179877401412,1.9470678553382535e-05,0.0048398224377964715,0.00026943942244589555,0.00012828787947299637,100.87219636748274,5,0.791840843840213,0.24683290590665444,Low,Mathematics Tower (0007),61621,ELECTRICITY
987,5164,3.174022437179735e-06,0.18020783962303044,0.02691736294713242,9.554978372560571e-06,0.05230302654991815,0.00026943942244589555,0.0018028882610552663,96.74347523218297,5,0.7589697767267471,0.24911233177880174,Low,Campus Shop (0987),10291,ELECTRICITY
1028,5164,7.675681468850417e-07,0.1278348510678535,0.02223517468111834,1.0941876298731154e-06,0.013146713055705972,0.0002709335579463371,0.005413324580513126,101.87099685386416,5,0.7997928553093582,0.25070708594814645,Low,Parking Garage - Wexner Medical Center (1028),708129,ELECTRICITY
311,5164,3.483108321659397e-05,0.29790552319112634,0.07553496616067769,7.721138160865802e-05,0.06511597436457595,0.0002695365885562951,0.00023011542574123253,90.2319233974318,5,0.7071276565256751,0.25111229771091104,Low,Mount Hall (0311),75660,ELECTRICITY
159,5164,7.069837664571694e-07,0.09963094224474582,0.021801386552258786,9.495274458849727e-07,0.00788392556662093,0.0002709335579463371,0.004573007855744468,102.96455700871053,5,0.8084993017039165,0.2517471390468695,Low,Parking Garage - Lane Ave (0159),445873,ELECTRICITY
385,5164,1.6738532785748684e-05,0.1456156743150778,0.05015329205144166,6.096720946525602e-05,0.05098656702342201,0.00026943942244589555,0.00023479527510494047,96.01406147018258,5,0.7531625042231128,0.2537765999294876,Low,Child Care Center (0385),40376,ELECTRICITY
229,5164,2.007626391528804e-05,0.05384236738793887,0.05579176689225923,4.118217158372936e-05,0.0053444052760901195,0.00027959895252436845,4.182157563830527e-05,100.48034633698273,5,0.7887211057351486,0.2546962363435907,Low,Ice Rink (0229),34135,ELECTRICITY
379,5164,1.0357699903183222e-05,0.028415979737054533,0.038771660478614745,2.8793045121181602e-05,0.0019257641449689409,0.0002790191946557299,4.3713048713644304e-05,104.12828626266736,5,0.8177644036943761,0.2574488172454466,Low,Telecommunications Network Center (0379),30027,ELECTRICITY
22,5164,1.738779611300447e-05,0.1765864063495381,0.05115354378667582,6.899982683023908e-05,0.0695034982272244,0.00026943942244589555,0.0002822961791962497,97.17921588487941,5,0.7624389527184093,0.2614959679352111,Low,Longaberger Alumni House (0022),56976,ELECTRICITY
264,5164,5.223638145773855e-05,0.3387078924548643,0.0920049719809763,0.0001683089805863556,0.11195658228854195,0.00027002528578357217,0.00016299971716980137,87.76844535480848,5,0.6875145246579687,0.2618694445213945,Low,Satellite Communications Facility (0264),3130,ELECTRICITY
261,5164,1.3712785397428797e-05,0.12120396772735016,0.044914293755775755,6.246495521137306e-05,0.05334866222672383,0.00026943942244589555,0.00023933967263822537,104.0249969959144,5,0.8169420598478739,0.27192997258867163,Low,Archer House (0261),34948,ELECTRICITY
382,5164,3.276493501922886e-06,0.08047361275960613,0.02633375891091874,5.3872362426451726e-05,0.1371522925332258,0.00026943942244589555,0.0007521434950262089,97.82228784893553,5,0.7675588096902322,0.2725686652379057,Low,Davis Medical Research Center (0382),43459,ELECTRICITY
394,5164,3.8318148230676826e-05,0.09267397770801902,0.07861581936075086,6.734671250526325e-05,0.011043466635830269,0.00028504634505724076,3.4502889117091966e-05,108.90592270395582,5,0.8558018499056544,0.28309134287224674,Low,Biotechnology Support Facility (0394),24429,ELECTRICITY
171,5164,2.2628484547656292e-05,0.044969027905580855,0.058229506419723395,5.471408614347343e-05,0.005158093152527539,0.000298128634128071,2.2768858161379048e-05,113.80597523856119,5,0.8948139193688605,0.28720596635343126,Low,Dodd Hall (0171),86802,ELECTRICITY
132,5164,2.589585112514467e-05,0.3132345512223632,0.06717592737656956,5.9740558391470704e-05,0.07188072014670957,0.00026943942244589555,0.0003455780236455663,107.23199149507576,5,0.8424747436886766,0.2909172180597981,Low,"Herrick Dr, 393 (0132)",3137,ELECTRICITY
218,4924,0.00014956860446833011,1.284586302513373,0.21475453437849937,0.0001082001610128244,0.09434356928319113,0.0002728802621092481,0.00023475809640296632,87.99034037893023,5,0.6892811555325241,0.2948318130085653,Low,Recreation Service (0218),1062,ELECTRICITY
157,5164,1.7975033426694555e-05,0.04567609018723285,0.051130414768064875,5.406532957243728e-05,0.008272320155386727,0.0002826607678258711,3.79975991960369e-05,122.5222428785892,5,0.9642090199787466,0.30667561010276956,Low,Wiseman Hall (0157),82032,ELECTRICITY
308,5164,2.8605323909752466e-05,0.07766670519422811,0.060395278527278926,4.998365416090634e-05,0.008090450515557545,0.00028174387759354427,4.36510026954516e-05,127.01771529987461,5,0.9999999999999921,0.320147743837475,Low,Rightmire Hall (0308),97650,ELECTRICITY
388,3432,0.00036876447928266466,0.13839018144800197,0.7412881200833445,0.0008943558593636422,0.02932228249786251,0.0014441851619871804,1.5762048382583055e-05,44.54997194162977,5,0.3434279919154297,0.3327477685313553,Low,"Chiller Plant, South Campus Central (0388)",83056,ELECTRICITY
377,5164,6.897921690705887e-05,0.5558974243631384,0.15058887014749742,0.00010441282421271071,0.0847968571131536,0.0002695526954098765,0.00021401424719202724,113.64286163239642,5,0.8935152803666958,0.33446256156962517,Low,Generator Building (0377),4447,ELECTRICITY
69,5164,0.00027041166059845877,0.14027293406923885,0.5388902537253166,0.000466089116891251,0.019618768105207282,0.0008297378716248819,3.1524863341599428e-06,77.81837829202044,5,0.6082964541014441,0.34906117724728014,Low,McCracken Power Plant (0069),110142,ELECTRICITY
304,5164,0.0002697709313121788,1.5973373547485428,0.34190120486906034,0.00029214537187194546,0.18135227957525243,0.00028581137950048135,0.0001559099714553834,91.43467613547936,5,0.7167034463835182,0.36294285176530505,Low,Athletic Maintenance (0304),10120,ELECTRICITY
1056,5164,3.4296937683167562e-06,24.77992764830863,0.22357931545715157,1.2818956135471787e-06,0.9999999999998913,0.0002709335579463371,0.23691701803888016,11.148990985734986,5,0.07750402885825988,0.3758625560004283,Low,Coffey Rd Recreation Complex (1056),2481,ELECTRICITY
